,Factor1,Factor2,Factor3,Factor4,Factor5,Factor6,Factor7,Factor8,Factor9,Factor10
Prot__Q9UBM7,-0.14516973411999615,-0.0014395033239204757,-0.12959620872683442,-0.02037039822479068,0.5092831503978699,-0.02953788476224214,0.006424240137074228,0.2021055592427716,0.04279729109628208,-0.006210532004069402
Prot__Q9UBN7,-0.45660636641444596,-0.0006662495784895802,-0.14021651869273657,-0.003733142625194248,-1.2296269963102235,-0.1591565733219979,0.06818987781870933,0.2940625882663477,-0.014653147690205783,-0.00017533407921620976
Prot__Q9UBP9,0.5564716871259008,-0.00010970406425258264,-0.08570568900569338,0.022442787680784112,0.48859526389653646,0.8267644477504097,0.008381305682811153,0.4644712218985134,-0.0005320722662719564,-0.00015342988691548668
Prot__Q9UBQ0,-0.23501769736475356,0.0005087278837675366,0.02561433001253045,-0.0026645978659025457,-0.5253635776617585,-0.0015492780188092613,0.012992582365910504,0.04629436791385229,0.1678696534194119,-0.0046614513702854035
Prot__Q9UBQ5,-0.1388360468099571,0.00011689922815705136,0.23289886981591587,0.04062141172679577,-0.5832558449479844,-0.0029932525679525757,0.027071710266876516,0.02028916325554603,0.013821729326163504,0.003823615816821425
Prot__Q9UBQ7,-0.18502719623968059,0.0028901649234169043,-0.10465012924023896,0.03442872107049875,-0.6026186080172804,-0.43983847629189105,-0.05762178184148297,-0.02963557763900396,-0.009473977891748649,-0.006060303497898002
Prot__Q9UBR2,-0.17434696999607416,-0.00016325315260844772,-0.045536149317752926,0.10514017319568775,-0.3077572805004404,0.019274213218861597,0.014331290018166376,-0.5128156755050051,0.004228468508578032,-0.01145500033906565
Prot__Q9UBS3,0.7500483499167133,0.000427069190523074,-0.17059515396197886,-0.01731786912177997,0.19193765976272864,0.0453738110750053,0.01598428957286324,0.01989955209194009,-0.0003054873553719268,-0.0006957722587054814
Prot__Q9UBS4,-0.19047353386362045,-0.0006892921054882945,0.2282948196464255,0.03640148807409042,0.6986075149203733,-0.06072305794213933,-0.009360400987083519,-0.22213815049767682,0.012975744471601273,-0.0024823815782714664
Prot__Q9UBS8,-0.45996569255658676,-0.0006079138113523144,0.041531725796706116,0.020297208261814685,-1.0937961211789269,-0.038533598623589606,0.013384319132177075,0.04233115951119181,-0.01332688013319309,-0.013844094814910737
Prot__Q9UBT2,-0.8986874202943217,-2.7835355669979674e-05,-0.006244350414334164,0.0014706586884139618,-1.4422429278359743,0.030255627908701347,-0.0016617672947453917,0.06494722274773294,-0.00884574062161364,0.002482379517636729
Prot__Q9UBU6,-0.18219942360222255,-2.088490171260494e-05,-0.2738724739386165,0.009343696611051151,0.5349288644322602,-0.054470369777884414,0.0022309739165019948,-0.17012934568139876,0.006071963419487973,0.006073764502340638
Prot__Q9UBU8,0.10644211993945174,-0.00040865107076685304,0.17826626767567533,0.005573640527207606,-0.18255835113859284,0.03520769721188189,0.00843836388378975,0.3793531115561004,0.002575327153543063,-0.0039846025300184894
Prot__Q9UBU9,-0.27140939287948906,-0.0016658223339853558,0.013242400918121554,0.003637654644693764,0.16103628039870804,-0.0028569144896722345,-0.02360544559203387,0.07281674387114132,0.052673544146131686,-0.002683860283646885
Prot__Q9UBV2,-0.0823157371440108,0.0015777268400782223,0.014502167379157315,0.013168042339220042,0.3140571576808501,-0.42607385820618404,0.027157779312176226,-0.5425591282160616,-0.05410154788487861,0.018363179051774713
Prot__Q9UBV7,0.7176867577925328,-0.00042795692015738524,-0.2408983935795874,-0.006681214815379891,-0.16033821596753825,0.008645180828638332,-0.015263031892872533,0.1909324358418445,0.025578086842277435,-0.0032169342673795394
Prot__Q9UBV8,0.09237574842241952,-6.811558798059596e-05,-0.33202844734369147,-0.018821427183984676,0.4481648843082672,0.1118486708416917,0.029162962894065926,0.2432503291520697,0.017978695670568708,0.0035634925320889932
Prot__Q9UBW5,-0.35260621473738224,0.0002543271540218618,0.43174366212181176,0.03175938202957635,-0.573145766610883,0.019755602520650093,0.015604947102077632,-0.7800717260721908,0.005037091965985171,0.005834428503176778
Prot__Q9UBW8,-0.10378857427418889,0.00015671415761993437,-0.27150671834248197,0.03463411288447613,-0.47953175020233296,-0.02098399780597197,0.029351202207676882,0.09361306185843783,-0.015587819562869691,-0.003413030117730641
Prot__Q9UBX1,0.37550546342192104,0.0009973421235661363,-0.14355435036401412,0.002960522877819972,0.6192328211033796,0.08358783581803558,-0.011651384578843786,0.22871738691412047,0.013522410402375722,0.0020094371831424216
Prot__Q9UBX3,-0.44034730183680526,-0.00030832243360374566,-0.16316585456192348,0.0034900866932502,0.5046386576502082,-0.6220855442834549,0.030692137857312455,0.20417742071103978,0.0059327164276052596,0.004092565766685023
Prot__Q9UBX5,0.7160162285440596,0.001299090493741489,-0.4862666379064359,-0.007113680872066951,-0.5253914473077411,1.2943492178432061,0.023693286720996336,-0.48736191368063597,-0.023418379074195413,-0.0015364299488808257
Prot__Q9UBY9,0.35193430134902404,-0.00013510022777859005,0.031389933935124015,0.020106575407324054,0.15746261202255651,0.11051261308799751,0.05952349720983091,-0.13433838627269054,-0.009247174275288596,0.0019413903421092711
Prot__Q9UDR5,0.2853694066615066,0.0006365238616288033,-0.5144329940796328,-0.006666253427110746,0.36652536311992795,0.02819705717552285,-0.08730354275751455,-0.4928589921961431,-0.0020261525598655383,0.0009646319459945046
Prot__Q9UDT6,0.0016660049822005345,-0.0003798312286838687,-0.11339074046799814,-0.006464957607210911,-1.096447956863741,0.06257145988729418,-0.0018234385442163369,-0.3432337245957181,0.012407921580563863,0.003156760999511089
Prot__Q9UDW1,0.0815456557245554,-0.00010441682155437698,0.02362498345983371,-0.02636198105477539,-0.0985731771459007,-0.09927579447987524,0.07273522354941986,0.0601916300753674,-0.03679549248916433,-0.0053508238501460146
Prot__Q9UDX5,-0.2836094158948595,0.00014764147972076277,-0.11516323199991216,0.031171440982260292,-0.03436867606756661,0.0018571737311447983,0.027055293896032496,-0.04235183053284332,0.0063366935880820475,0.011177010626648142
Prot__Q9UDY2,0.39626442286194424,-0.0011834326044230408,-0.18344580659035176,-0.019929645287262196,0.5787742566647484,-0.047599698141016014,0.041622590926741,0.45534905177393126,-0.017934521377736937,-0.005929071039539223
Prot__Q9UDY4,0.5952435511129376,-0.0009747392018307594,0.592618279255255,0.02024850294309279,-0.20497370712682536,0.04883775893406846,0.04295882841695596,-0.15368249385781887,0.02487378897161633,-0.0031366490343091567
Prot__Q9UER7,-0.05268493749925856,0.0005423751172025788,0.09556645473050347,-0.01721583572016668,0.4910955235673083,0.4584933083563435,0.010066231895545336,-0.024834169256921154,-0.007871932744239713,0.0016258558556343779
Prot__Q9UEU0,0.05550141556343926,-7.660413252043213e-06,-0.1446551430364181,0.007091626364914437,0.6812835847944497,0.16916114078694175,0.06642106348276944,-0.00700520960689154,-0.0006593363600651999,-0.013739080483702976
Prot__Q9UEW3,0.344355038890212,0.0005565441125731804,0.08202474416241015,0.021036571126802274,0.1309940833673082,-0.014223515865671079,-0.04728938296221295,0.014898866961485109,0.013091848697667777,0.008049231676921642
Prot__Q9UEW8,-0.5954628331282958,-0.0002537508699827164,-0.05489728544919457,-0.010688555008703271,-1.1100513494943616,-0.024147529607693858,0.028733707642619788,0.10078239011817339,0.0018891033413113746,-0.007493844630272864
Prot__Q9UEY8,0.5822821689054016,0.0008424017265876638,-0.01935264744472626,0.02350391663293241,-0.29154500282118784,0.13110989155456593,-0.1077524617848183,-0.2031333785027052,-0.004982740702945359,-0.0008358348241258794
Prot__Q9UFC0,-0.31149000979793623,0.00012986683445548525,-0.10084104357850274,-0.00998168294217446,0.3062831489256891,0.21778806423249128,-0.00861310543692116,0.10678227769035406,0.0007684589742963841,-0.005059077868854185
Prot__Q9UFG5,0.02666248530041315,0.0003452038589376395,-0.06720141279830458,0.006497315868454087,0.34208901796261354,-0.01570330469528833,-0.007478358308734838,-0.31272881206295167,0.08639350349695943,-0.010657137298825696
Prot__Q9UFN0,0.2148735671696979,0.00064887175611571,0.0859477715542701,-0.07064872227919873,-0.1439399920910684,-0.03774145029114976,0.012917001756994659,0.055958238858758655,0.00025880966220545354,-0.006372620617775639
Prot__Q9UFW8,0.02184673701202173,-4.3748052372006134e-05,0.04550293200318018,-0.016065256642820484,-0.42810375424707786,0.026259138509202945,-0.03832077648061928,-0.04539127514252136,0.007608082062607711,-0.0014725565019950032
Prot__Q9UG22,0.48197863365871113,8.815470684993878e-05,-0.059212459724839496,0.05292169783607365,0.31165169110335494,-0.003138242626990629,0.01695558557020833,-0.27738231081964154,0.01090109555146413,-0.0064022731826923135
Prot__Q9UG56,0.16243937224314467,-0.00011410662472318252,-0.10640093133144446,-0.013802774155320618,0.8153601279574627,-0.010872985376908617,0.03312026060910455,-0.10446642511929473,-0.009420981789725696,0.0016376939407959136
Prot__Q9UG63,-0.8219549469140196,0.0006621171748349895,0.01762182683682164,0.05933060326967713,-0.9709767804757592,0.0224988804112635,0.01192535924133608,-0.12775287491002893,-0.006984096055789319,-0.0035140115711242903
Prot__Q9UGI8,-0.22257822889642584,-0.0008587437336260842,0.018173688927539212,-0.004801000385053616,-1.090356956916259,0.3267449751051321,-0.0018782743223735314,-0.0490915457638694,0.015977243180606,-0.01271586356387333
Prot__Q9UGM3,-0.4602408716392792,0.00033825280346105505,-0.1765546117971941,-0.024725512498970065,-0.32895169567537014,-0.03354731741592294,0.010360566924083358,-0.2981935161719919,-0.010142403141743112,0.004341990598022821
Prot__Q9UGM6,0.01530003129322117,-0.0005735258305763362,-0.33044238720198593,-0.009549433257627258,0.6858352646785586,-0.03972890981189619,0.004672400232229795,-0.22401723886280642,-0.014253136155182443,0.0014520356444236012
Prot__Q9UGN4,0.25546511122146354,-0.0004598314968892242,0.03140140323171106,0.06311371912292026,0.43342422850121437,-0.006960723323204275,-0.09353403354413786,-0.23336333558806283,-0.006511668299527103,0.0022614622054665163
Prot__Q9UGP4,0.5805210055044135,0.00014208856469072122,-0.15106973385828462,-0.03216699797170763,-0.0865637970746221,-0.037408446765592226,-0.066551262486048,-0.029773488685250357,-0.003300849979519734,0.00022399790503588248
Prot__Q9UGP8,-0.004427216137488511,-0.0009058891868556432,0.009548734398246843,-0.01080198536633146,0.7812544819656505,-0.02387149155259608,0.007488367101443452,-0.1954702727261177,0.002941717008588763,-0.014163230097415812
Prot__Q9UGT4,1.0018537742396778,0.0006650990934074175,-0.5037547670337349,-0.06128711794012831,0.8051740577412294,0.047388172176804286,0.007893455920495692,-0.08308813023412871,0.0015231182375120436,0.01556946092489703
Prot__Q9UGU0,0.3159849968157922,0.00030492189551323804,0.10613947066922758,-0.026910307582612657,0.3912426183985794,0.0447766848001656,-0.0365510216511461,0.20051013731708806,-0.010013123175378268,0.0004526724476153365
Prot__Q9UGV2,-0.5063331300747829,-8.332715518609856e-05,0.023864865750611326,0.01376383523445637,-0.7592416687553155,0.0034461308433054276,-0.10707328406276818,-0.050793342904295616,-0.00939779703918855,-0.006804851190531013
Prot__Q9UH62,-0.6345591208080776,-0.00034381740294113337,-0.2689027312005488,0.01778689480123512,-0.568446283005466,-0.610154814436239,-0.012633057203969298,-0.34919710810155635,0.017361425562037493,-0.010604499528546184
Prot__Q9UH65,-0.41559236450338477,-0.0005729473760325586,-0.1128253873703551,-0.010532480057095549,-0.7030546303579163,0.04132051608476977,0.02302001727152017,-0.10505779237786719,0.003761819479152854,-0.010868965605456202
Prot__Q9UH99,0.3666427853497823,0.008494759373714437,0.010010160569347733,-0.0415370760534354,0.5072709925331679,0.09502928049945412,-0.08679392076273588,-0.02397372495931827,-0.03595582048422206,0.031798478729614985
Prot__Q9UHA4,0.1151322132799852,0.00010745602181313284,-0.08426149983140843,0.029530870651476866,0.4506227366434255,0.005657309726349651,0.05583054862591421,-0.17895114589677982,-0.008072810192096115,0.006759272680504143
Prot__Q9UHB6,0.16801367384867744,-0.0008495415753379593,-0.14772296233951568,0.07830180211547318,0.35626704521799957,0.6846379663308045,0.020551556028510196,-0.1033350113320253,-0.008674381966267311,-0.01679595631719503
Prot__Q9UHB9,-0.48949835738690184,0.0004617444371650934,-0.00019777158955811024,0.039753482327961616,-0.5182909441270152,-0.024437524076961432,0.18257130442546615,-0.45158845507443535,-0.019827040581740663,-0.010624660115494181
Prot__Q9UHD1,-0.677573389305406,-0.0004719569303451571,0.24589662403977036,0.011851116182438047,-0.7345430417125636,-0.019429916746655257,0.1003051446084008,-0.5965519805881401,0.019610236205229958,-0.0063281195249325515
Prot__Q9UHD2,-0.3345474197977199,-0.0005328605749687101,0.1334257683817206,0.0028068620415482,-0.30277335348125495,0.002767100303261728,0.05951841223975779,-0.4129324537225346,0.007174348463349056,0.01981139127245796
Prot__Q9UHD8,-0.07946207170185415,0.0011359403134832866,0.004327019079210818,0.02278792273394796,-0.5491321691527655,0.134236476404688,0.005616051384669439,0.03705552119768519,0.0028565103141749673,-0.005234279342147599
Prot__Q9UHD9,-0.3525529928257956,0.0005318989359243617,0.32647977988607446,0.0007197862648551364,-0.6694471191076573,0.0071106887094276585,-0.025463654914158612,0.17187316615837164,-0.013957156228404159,-0.013148244572037563
Prot__Q9UHF1,0.42783635481813986,0.0005556119216551804,-0.4361226040043778,-0.02643641012082332,0.39337985623379995,-0.011216440249405817,-0.021894924850819175,-0.0674367249620428,0.006799434965551486,0.000632725431121614
Prot__Q9UHG3,0.45190616645166337,4.3704134120293214e-05,-0.27930095091772505,0.05261283517389313,0.5290238640751047,-0.10136817136778863,0.060906015006782964,0.050416354294284205,-0.033366314951927996,0.007453228911830176
Prot__Q9UHJ6,-0.445943699443777,0.00013180495616958772,-0.0725847335244603,-0.01647263610082391,-1.4116265253080684,-0.012899160032389011,-0.024313729285018012,-0.03173257832805774,-0.026940585840276896,0.00570448553738657
Prot__Q9UHK6,-0.4745318271806778,-0.0006503387788698525,-0.5795145303581041,-0.08106798841178887,0.7497177265428508,0.0135470429110945,0.01091002779211867,0.6019763969309867,-0.0053708020893577044,-0.0001814639344846239
Prot__Q9UHL4,-0.27824583497281785,-0.0012186802219271496,-0.4530785997595464,0.03332611948124849,-0.6536606619833802,-0.06155082970457489,-0.010186787082802944,-0.17027308794864374,0.03761959998645917,-0.0001451266245009298
Prot__Q9UHN6,0.6920253738340815,-0.0010401041459316802,0.16504291565698023,-0.046773590357041823,1.3246775563078035,0.03303530110659195,0.010889762386807729,0.9802512659727145,-0.012182433952205371,-0.012104259196011035
Prot__Q9UHP3,-0.12599422677277466,-0.0005925218677948684,-0.04178401437620271,-0.016876848243761403,-0.1375497069003524,0.19487205003446922,-0.03289757179496467,0.13644017231792366,0.020689162724505918,-0.007221992647586403
Prot__Q9UHQ4,0.18299684810768133,0.00034853091359872624,-0.019370704291844378,-0.0030214206547238007,-0.5461801402707669,-0.026758977018986708,0.012487929412023695,-0.02931282435699462,0.010020629156890991,-0.004908556502445445
Prot__Q9UHQ9,0.10591863443803556,0.0007000425670068553,-0.37135962747706164,-0.00042018474962899716,0.5574249806064072,-0.24425994851489327,0.07156723404383496,-0.01923736487106761,-0.23849720801882113,0.007041427177253046
Prot__Q9UHR4,-0.8467001802283881,-0.0005987150492689724,-0.19021149276614513,-0.023339814033003725,-0.1421630826904424,0.16223290310144356,0.059379010105925736,0.2873179093861327,-0.006899569021357785,-0.003638795421635139
Prot__Q9UHR5,-0.3215891447657218,-0.0005584687905010575,-0.0017618445540953907,0.0029869250593122917,0.3202410158068472,0.011004706847159231,-0.02310573327331029,0.012221754757041531,-0.01760816012576923,0.01185285813950157
Prot__Q9UHV9,-0.40320453971264086,-0.0005868698187068893,-0.006273822321100222,0.08333756874986144,-0.24459199046700367,0.058913105073356634,-0.04318032830689774,0.12180869357083017,-0.004588267555795789,-0.015837427318670726
Prot__Q9UHX1,-0.39980772541465615,0.0002998880412987339,0.025543360102025858,0.036356900840380194,0.3904515044747282,0.01339053139290954,0.032645601854314164,0.2150151277087235,0.00654102166409662,-0.005143812619625842
Prot__Q9UHY1,-0.28800884334084054,0.00027720358653226477,0.4303695093929236,0.001045761209639673,-0.7347360443292723,0.08120359874334201,-0.0218653900225069,0.07497371919177218,-0.020515038668211128,-0.0059890332763862675
Prot__Q9UHY7,-0.525277912283515,-7.302793951596668e-05,-0.10239286986108272,-0.04170768244903671,-1.4584507685999588,-0.014517966834795679,0.038082541809291166,0.03568600662455707,-0.024294075759680473,-0.005066666131335423
