Proteins,Intensity LUAD_phos_01T,Intensity LUAD_phos_02T,Intensity LUAD_phos_03T,Intensity LUAD_phos_04T,Intensity LUAD_phos_05T,Intensity LUAD_phos_06T,Intensity LUAD_phos_07T,Intensity LUAD_phos_08T,Intensity LUAD_phos_09T,Intensity LUAD_phos_10T,Intensity LUAD_phos_11T,Intensity LUAD_phos_12T,Intensity LUAD_phos_13T,Intensity LUAD_phos_14T,Intensity LUAD_phos_15T,Intensity LUAD_phos_16T,Intensity LUAD_phos_17T,Intensity LUAD_phos_18T,Intensity LUAD_phos_19T,Intensity LUAD_phos_20T,Intensity LUAD_phos_21T,Intensity LUAD_phos_22T,Intensity LUAD_phos_23T,Intensity LUAD_phos_24T,Intensity LUAD_phos_25T,Intensity LUAD_phos_26T,Intensity LUAD_phos_27T,Intensity LUAD_phos_28T,Intensity LUAD_phos_29T,Intensity LUAD_phos_30T,Intensity LUAD_phos_31T,Intensity LUAD_phos_32T,Intensity LUAD_phos_33T,Intensity LUAD_phos_34T,Intensity LUAD_phos_35T,Intensity LUAD_phos_36T,Intensity LUAD_phos_37T,Intensity LUAD_phos_38T,Intensity LUAD_phos_39T,Intensity LUAD_phos_40T,Intensity LUAD_phos_41T,Intensity LUAD_phos_42T,Intensity LUAD_phos_43T,Intensity LUAD_phos_44T,Intensity LUAD_phos_45T,Intensity LUAD_phos_46T,Intensity LUAD_phos_47T,Intensity LUAD_phos_48T,Intensity LUAD_phos_49T,Intensity LUAD_phos_50T,Intensity LUAD_phos_51T,Intensity LUAD_phos_52T,Intensity LUAD_phos_53T,Intensity LUAD_phos_54T,Intensity LUAD_phos_55T,Intensity LUAD_phos_56T,Intensity LUAD_phos_57T,Intensity LUAD_phos_58T,Intensity LUAD_phos_59T,Intensity LUAD_phos_60T,Intensity LUAD_phos_61T,Intensity LUAD_phos_62T,Intensity LUAD_phos_75T,Intensity LUAD_phos_76T,Intensity LUAD_phos_77T,Intensity LUAD_phos_78T,Intensity LUAD_phos_79T,Intensity LUAD_phos_80T,Intensity LUAD_phos_81T,Intensity LUAD_phos_82T,Intensity LUAD_phos_83T,Intensity LUAD_phos_84T,Intensity LUAD_phos_85T,Intensity LUAD_phos_86T,Intensity LUAD_phos_87T,Intensity LUAD_phos_88T,Intensity LUAD_phos_90T,Intensity LUAD_phos_91T,Intensity LUAD_phos_92T,Intensity LUAD_phos_01N,Intensity LUAD_phos_02N,Intensity LUAD_phos_03N,Intensity LUAD_phos_04N,Intensity LUAD_phos_05N,Intensity LUAD_phos_06N,Intensity LUAD_phos_07N,Intensity LUAD_phos_08N,Intensity LUAD_phos_09N,Intensity LUAD_phos_10N,Intensity LUAD_phos_11N,Intensity LUAD_phos_12N,Intensity LUAD_phos_13N,Intensity LUAD_phos_14N,Intensity LUAD_phos_15N,Intensity LUAD_phos_16N,Intensity LUAD_phos_17N,Intensity LUAD_phos_18N,Intensity LUAD_phos_19N,Intensity LUAD_phos_20N,Intensity LUAD_phos_21N,Intensity LUAD_phos_22N,Intensity LUAD_phos_23N,Intensity LUAD_phos_24N,Intensity LUAD_phos_25N,Intensity LUAD_phos_26N,Intensity LUAD_phos_27N,Intensity LUAD_phos_28N,Intensity LUAD_phos_29N,Intensity LUAD_phos_30N,Intensity LUAD_phos_31N,Intensity LUAD_phos_32N,Intensity LUAD_phos_33N,Intensity LUAD_phos_34N,Intensity LUAD_phos_35N,Intensity LUAD_phos_36N,Intensity LUAD_phos_37N,Intensity LUAD_phos_38N,Intensity LUAD_phos_39N,Intensity LUAD_phos_40N,Intensity LUAD_phos_41N,Intensity LUAD_phos_42N,Intensity LUAD_phos_43N,Intensity LUAD_phos_44N,Intensity LUAD_phos_45N,Intensity LUAD_phos_46N,Intensity LUAD_phos_47N,Intensity LUAD_phos_48N,Intensity LUAD_phos_49N,Intensity LUAD_phos_50N,Intensity LUAD_phos_51N,Intensity LUAD_phos_52N,Intensity LUAD_phos_53N,Intensity LUAD_phos_54N,Intensity LUAD_phos_55N,Intensity LUAD_phos_56N,Intensity LUAD_phos_57N,Intensity LUAD_phos_58N,Intensity LUAD_phos_59N,Intensity LUAD_phos_60N,Intensity LUAD_phos_61N,Intensity LUAD_phos_62N,Intensity LUAD_phos_75N,Intensity LUAD_phos_76N,Intensity LUAD_phos_77N,Intensity LUAD_phos_78N,Intensity LUAD_phos_79N,Intensity LUAD_phos_80N,Intensity LUAD_phos_81N,Intensity LUAD_phos_82N,Intensity LUAD_phos_83N,Intensity LUAD_phos_84N,Intensity LUAD_phos_85N,Intensity LUAD_phos_86N,Intensity LUAD_phos_87N,Intensity LUAD_phos_88N,Intensity LUAD_phos_90N,Intensity LUAD_phos_91N,Intensity LUAD_phos_92N
Q9BSQ5,130172040.5,125859244.6,257200152.4,139282934.1,129916288.2,123394449.3,130326999.3,129676055.2,108115871.1,128129353.9,0,133168695.1,0,124792334.8,133777339.7,103024510.6,90826822.29,106584606.2,114886824.9,116250206.3,122597058.3,0,75329302.87,98973885.97,116704127.8,0,122158667.8,107251484.3,86504913.12,0,110737205.9,110086650.2,118641148.3,121085618,85391736.64,0,119587481.9,120729290.8,130979756.4,146858667.9,145235660.8,73622146.11,0,132164375.1,0,132609211.9,126555697.6,128811703.7,133333396.1,47406955.78,119515606.1,123490620.6,93106878.99,79617120.35,89577863,93781900.94,98017627.64,0,80391034.29,91727344.36,127147290.4,124425614.8,0,122515856.7,135745896.8,125337342,241485449.2,40852000,0,0,76929150.47,79088463.6,0,129154321.4,133353284.5,128859328.4,127037808.4,110109178.7,78117318.31,134804935.6,127082294.4,128416658.2,138734155.3,127012804.7,130262225.4,132403907.3,135311707.6,118914872.4,0,89817030.92,135357047.8,134042826.1,126247107.4,123151505.5,0,0,115533049.3,0,0,0,0,33753844.4,0,0,115394389.8,0,83024449.66,0,84881258.51,89012725.26,109197867.2,0,117614065.3,90314953.43,0,116647350,0,0,137272567.6,140267178.5,89611730.2,0,129977658.3,108914645.5,132615573.6,127517273.9,127065933.6,124019623.4,71999730.97,119194530.5,123601541.5,79764429.89,78477115.94,0,93166583.05,95673507.55,107687329.7,86621367.79,0,116759377.9,121557831,102780232.6,0,136639828.9,0,116366458.1,25641272.35,0,0,39902623.52,67541803.99,108899906.4,0,0,129751742.6,126030065.7,0,77651786.72
Q9BST9,0,0,0,134362834.1,112629388.2,0,113619699.3,0,0,0,0,0,126248033,0,0,0,84703622.29,102070606.2,107053824.9,0,0,100763698.5,0,104838886,108315127.8,0,0,0,90543313.12,77919428.32,0,0,0,0,0,0,248482563.8,0,0,0,0,0,0,0,0,0,0,0,129791686.1,0,0,121483420.6,86722178.99,127184840.7,176753726,84865900.94,194594755.3,0,65298134.29,0,118731090.4,122183314.8,97111031.25,0,0,0,117321974.6,0,40304908.18,0,0,54762963.6,94970809.99,128951221.4,0,131058828.4,122572258.4,0,0,0,0,0,136490555.3,116307604.7,121604925.4,121875607.3,0,0,0,0,0,0,123778947.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163288650.5,0,0,0,0,0,0,0,0,0,0,0,0,256095766.6,0,0,121417103.9,0,0,48735430.97,0,0,0,0,98462861.88,0,0,99722529.69,0,0,0,119272351,0,0,0,0,0,0,58025602.57,0,0,0,0,0,0,131613222.6,0,0,0
Q9BSW2,0,0,0,0,0,0,0,0,0,0,0,0,0,125951634.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q9BSW7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q9BT67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q9BT92,0,0,0,0,0,0,111532499.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121539617.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q9BTA9,126339040.5,124767244.6,0,132794934.1,0,124975449.3,134921999.3,135131455.2,0,0,0,0,0,0,125314239.7,93265710.64,0,90218306.2,0,116005206.3,0,0,78717302.87,82741885.97,98845127.79,0,59516983.92,57548892.14,0,0,74523205.95,113336950.2,122676748.3,118110218,0,0,124736681.9,121034490.8,129874756.4,133193787.9,0,75907146.11,0,0,0,0,0,122993703.7,0,0,0,122253120.6,96979878.99,0,0,0,0,0,0,0,119579890.4,0,0,117791556.7,0,0,233819149.2,15539000,30716008.18,0,45155350.47,75245463.6,0,0,0,129627628.4,0,0,0,0,125519694.4,126200758.2,0,124049804.7,121306725.4,123114007.3,129755807.6,0,128428929.9,0,0,0,0,0,0,0,107737749.3,0,121517232.7,0,0,62881344.4,0,104146479.6,0,0,0,0,0,85773125.26,106922067.2,0,114589565.3,0,0,114651350,0,0,0,0,0,0,0,0,0,0,0,0,50508730.97,0,0,0,0,0,0,88990607.55,0,0,101173742.8,115468677.9,119511531,0,0,0,127678002.5,0,0,0,0,64617623.52,0,0,0,0,131318422.6,0,0,73130486.72
Q9BTC0,855507043,465288233.8,653602931,811487104.6,444147864.6,742517495.8,578564397.2,662329576,580456855.5,265846607.8,74128033.79,272782290.2,269165866,259776669.6,270000879.4,139561510.6,187719344.6,561068331,351573474.7,272915812.6,132758058.3,0,0,768532829.9,373395883.4,0,278742951.7,291292784.2,222743926.2,255705184.9,508304635.7,271421000.4,402111244.9,139444218,322183746.6,125723135.4,244738863.8,141217790.8,264490412.8,320195335.8,303540321.6,230161438.3,259575025,537093000.4,228842484,589563847.6,385680192.8,273294207.4,552813184.4,158618867.3,260051812.2,253632441.2,246644758,216765240.6,122528863,234324801.8,235065255.2,114043865,226113068.6,233637688.8,119928290.4,286001229.6,0,0,277844893.6,519649368,377037623.8,157239000,134958724.5,245079816.8,86103150.47,280788390.8,212219620,270162542.8,413936853.5,392385685.2,250440416.8,114940678.7,279361654.9,399603306.8,408181783.2,509532032.8,291120210.6,323802609.4,410449476.2,685782436.5,563992730.4,254517944.8,127866829.9,103082530.9,135683377.8,138390126.1,270077314.8,0,0,106863040.3,0,345011378.2,121369432.7,0,0,228561033.2,0,226352759.2,0,0,89483849.66,106952513.4,0,85135225.26,0,0,115565365.3,173594106.9,0,128858150,0,0,272249735.2,277855257,90944030.2,129559913.5,132193758.3,442938982,131160273.6,0,252010667.2,233084146.8,89854730.97,258771561,254856883,190263859.8,162993131.9,107003861.9,91213583.05,96960107.55,214338159.4,101116867.8,108741742.8,0,0,302922897.8,0,272333707.8,131010102.5,236005416.2,70934644.7,80660702.57,111040125.9,233769870.5,258989412,0,264548287,135361171.5,264256545.2,0,117943777.3,89435786.72
Q9BTC8,0,0,0,132601934.1,0,106779849.3,240282798.6,0,0,0,0,0,0,0,0,0,82873022.29,0,0,0,0,0,43591602.87,88536885.97,0,0,0,0,0,0,0,0,0,0,0,0,119754581.9,0,0,0,137437760.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113737574.6,0,0,0,45191450.47,0,97022809.99,0,0,0,0,108291678.7,0,0,125255994.4,0,0,0,0,123089007.3,131338907.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q9BTE3,117881140.5,117643444.6,239007252.4,388531402.3,114455088.2,214815598.6,230905598.6,125775525.2,213716242.2,127654953.9,0,132733055.1,0,0,125823739.7,0,164398744.6,97301606.2,0,115640106.3,0,0,98319005.74,0,88325617.79,0,0,48637892.14,0,0,156352411.9,0,0,114594818,136051173.3,0,119241581.9,118278390.8,0,134785667.9,271529021.6,58674746.11,0,0,0,0,0,0,266790092.2,38326755.78,227772112.2,115976670.6,177807858,52670820.35,82327823,79606700.94,0,142582165,0,90466344.36,0,0,0,0,0,116156242,342380143.8,15357000,41591908.18,0,101518700.9,163568290.8,91185809.99,129020121.4,0,255858396.8,0,0,64211218.31,127796035.6,0,122040458.2,131567875.3,0,0,122770707.3,388900602.8,228131344.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132326623.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126981122.5,0,4512172.353,0,0,31845323.52,0,0,0,0,0,0,0,0
Q9BTE6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133122247.9,132679860.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129409584.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q9BTE7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77755522.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132983907.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48249482.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82881509.99,0,0,0,0,109061378.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q9BTK6,119797740.5,123165244.6,120130926.2,127648064.1,130512288.2,120331449.3,373815997.9,127738855.2,0,0,77738033.79,0,0,0,129572539.7,96978510.64,0,0,101219424.9,0,0,112076398.5,0,0,0,0,0,204341676.4,87271913.12,0,111750205.9,113957950.2,121416948.3,114488318,166283473.3,0,119086881.9,0,0,136892267.9,0,61437946.11,127032912.5,131157675.1,107154192,130417211.9,0,128789203.7,129582316.1,46289955.78,113242506.1,120656320.6,0,53618820.35,85191463,76667000.94,91740727.64,0,73264034.29,0,121715390.4,124874414.8,0,120109656.7,0,120928742,112910674.6,16879000,0,0,0,57237263.6,0,0,130853684.5,130851928.4,0,0,0,130252235.6,364709183.2,123088758.2,135390755.3,125235804.7,127669625.4,126191407.3,130960907.6,0,0,0,0,0,130439607.4,125358005.5,0,0,0,0,0,0,111574824.5,35994344.4,0,0,0,0,0,0,0,0,106844767.2,0,0,0,0,113479750,0,0,0,0,0,0,0,0,0,0,0,128372623.4,43691130.97,0,121582541.5,0,0,0,0,0,98674229.69,0,82128242.76,0,0,92617532.62,0,0,0,0,11484272.35,60295302.57,0,44682623.52,0,0,0,0,130387322.6,0,0,0
Q9BTL3,115823810.5,113087434.6,0,0,111569888.2,106162449.3,112020099.3,125719825.2,0,0,0,0,0,120620334.8,0,0,80958522.29,0,0,0,0,0,0,88861885.97,0,0,0,0,0,0,0,0,0,0,0,0,117356141.9,0,0,133156617.9,0,0,0,0,0,0,0,0,0,0,0,0,0,53683220.35,83335563,0,87230727.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81181759.99,0,0,0,0,0,0,0,0,0,0,114451144.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q9BTL4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q9BTT6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115157510.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q9BTU6,261257081,452577633.8,459617778.6,800798970.5,480250052.8,482010347.9,384526997.9,538423520.8,266836942.2,386493461.7,260695067.6,414500835.3,259522566,254855269.6,692965398.5,340943021.2,439844466.9,179459012.4,367053974.7,247670412.6,292486116.6,270918797,391519908.7,860223658,522459383.4,0,287072951.7,556406676.3,400365639.3,351465856.6,444540617.8,527587800.8,371624344.9,359730554,240645209.9,649492941.6,404497345.7,247517781.6,258058112.8,405640403.7,552975343.2,262667438.3,255539625,515332590.4,262429184,387019745.7,415676192.8,246065607.4,261029992.2,397041911.6,304989812.2,413387161.8,483869758,422132240.6,640311452,451992702.7,277081255.2,269956165,257815068.6,413335033.2,436685471.2,0,179078462.5,521405826.8,143142796.8,118997442,248591149.2,1224430000,283378816.4,230366016.8,405839451.5,1227191982,300591620,264828942.8,546734838,267131956.8,448509225.2,271717157.4,498380636.6,434462206.8,602153277.6,940528199.2,462437265.9,673591723.5,422133876.2,417368721.9,304895215.2,254867944.8,388341709.7,231975061.8,564803771.2,268452652.2,123436877.4,246367311,0,241304880.6,265049098.6,359678378.2,259497965.4,260499172.8,245210249,493897277.6,368309845.4,366472038.8,263556679.6,330825342.1,236342699.4,476891053.6,412607075.5,322756175.8,241490534.4,385797774.5,244106330.6,273069506.8,291672830.4,733328650,131867603.7,123020868,407129002.8,551865914,217598060.4,129964413.5,405872674.9,212212891,265462447.2,271328847.8,413980700.8,416899870.2,1311784193,410476791.5,565494566,304129859.8,243940231.8,111651861.9,634232649,524752322.5,452500659.4,350503603.4,266456628.3,251115755.8,129983231,393136497.8,391199548.1,273764477.8,270832305,347447716.2,534316089.5,244917405.2,245115051.8,434511394,763071116,326462612.8,273333687,279448143,265991945.2,383354097.1,239629254.6,86348786.72
Q9BTV4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70324705.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125816005.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130928958.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q9BTX1,0,117962444.6,118485726.2,128523534.1,115618688.2,0,0,126119255.2,0,0,0,0,0,122992134.8,126509939.7,0,106252822.3,93670606.2,106300824.9,113712206.3,0,100412098.5,44679602.87,79534685.97,0,0,45773383.92,0,0,66347628.32,71304205.95,0,0,0,0,0,0,0,0,134281767.9,132875820.8,0,0,0,0,0,0,0,0,44660955.78,0,0,0,59912120.35,84401763,0,0,53133982.52,0,0,0,0,0,0,0,0,0,0,65742908.18,0,46279450.47,0,0,0,0,0,0,0,0,0,0,122317558.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q9BU19,0,0,0,129273834.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133238067.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q9BU23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q9BU40,0,0,116937446.2,0,0,0,0,0,0,0,79768033.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111214606.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54738463.6,0,0,0,0,123221008.4,0,94042318.31,0,0,122008548.2,0,115184404.7,0,122845907.3,128673787.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97049681.81,0,0,0,0,0,0,0,0,0,0,0,0,114735650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99107529.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q9BU76,0,0,0,0,0,0,0,0,143642471.1,0,0,0,0,122245334.8,0,0,0,0,101369324.9,0,0,314580797,0,199406886,0,0,0,0,0,0,0,0,0,0,0,0,129204181.9,0,0,0,133164310.8,0,0,0,0,0,0,0,0,0,0,233326061.2,0,0,0,0,0,0,0,0,0,0,0,0,0,114595882,0,183410000,0,0,0,0,0,0,0,0,0,114956478.7,0,261632471.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39211344.4,112028081.8,0,0,0,0,0,0,0,0,0,114427865.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84029115.94,0,0,0,0,0,0,0,0,0,0,0,0,0,15448272.35,78662702.57,0,40947623.52,0,0,0,0,0,0,0,0
Q9BUA3,0,232011989.2,118698726.2,400167202.3,112244088.2,337296147.9,347344497.9,252984310.4,0,0,0,0,127623833,125292334.8,127765539.7,0,0,96679906.2,201926449.8,0,0,322082195.5,111938605.7,301091658,0,0,113665967.8,103241384.3,85084313.12,0,0,108497650.2,0,0,0,0,0,0,0,135661967.9,135591960.8,0,0,0,0,0,0,369855911.1,130212396.1,47477955.78,0,0,0,119338640.7,92628863,81755400.94,100847627.6,59543082.52,72653034.29,0,0,0,0,119269256.7,0,362039726,119045974.6,0,50381908.18,0,115138300.9,117925927.2,91243809.99,0,0,0,0,0,0,127838435.6,0,0,263957010.6,116787904.7,245388850.8,247138614.6,131618407.6,113963272.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135271518.5,0,0,0,0,0,0,0,124460623.4,61751730.97,0,0,0,0,0,0,0,99282929.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q9BUB4,0,0,0,0,111908788.2,108059549.3,0,0,0,0,0,0,0,0,0,0,84421922.29,91039806.2,0,0,0,0,0,0,0,0,0,40333492.14,0,0,69716105.95,0,114849148.3,0,0,0,0,0,0,132893927.9,0,60176346.11,0,0,0,0,0,122261503.7,0,39819355.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84904309.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127027552.5,0,0,0,0,0,0,0,0,0,0,0,0,0
Q9BUB5,116351840.5,114244444.6,0,128615334.1,0,106681049.3,111849199.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44473902.87,0,0,129239582,115170967.8,49443892.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130188896.1,0,0,0,0,55069420.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46073750.47,0,82812709.99,0,0,0,0,0,0,0,0,0,0,0,0,0,259178015.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119620023.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
